date,consumerContainerCpm,producerCpuUsage,producerMemoryUsage,recordValue
2022-12-30 04:53:00,584,0.6603353955555412,12.997309366861979,607
2022-12-30 04:54:00,574,0.7651003172222363,12.997563680013021,714
2022-12-30 04:55:00,613,0.607950876666684,12.99896240234375,350
2022-12-30 04:56:00,229,0.47776319333332634,12.998835245768229,232
2022-12-30 04:57:00,80,0.38359128055552744,12.998835245768229,61
2022-12-30 04:58:00,100,0.3799314777777833,12.999216715494791,175
2022-12-30 04:59:00,199,0.446481349444462,12.999725341796875,149
2022-12-30 05:00:00,164,0.43928491277777465,12.998708089192709,201
2022-12-30 05:01:00,200,0.475930083333351,12.99896240234375,194
2022-12-30 05:02:00,214,0.40248739666665756,12.999089558919271,138
2022-12-30 05:03:00,26,0.40554608944440745,13.000233968098959,81
2022-12-30 05:04:00,62,0.41612011093908735,13.000996907552084,133
2022-12-30 05:05:00,235,0.35919691431634854,13.000996907552084,141
2022-12-30 05:06:00,60,0.42442981777778893,13.001505533854166,48
2022-12-30 05:07:00,4,0.35883052666665405,13.001759847005209,35
2022-12-30 05:08:00,136,0.40019262444442605,13.001759847005209,160
2022-12-30 05:09:00,152,0.4760788250000303,13.002268473307291,137
2022-12-30 05:10:00,65,0.3439348011110768,13.002522786458334,28
2022-12-30 05:11:00,68,0.3433656661111368,13.002395629882812,125
2022-12-30 05:12:00,175,0.45112965611109085,13.002904256184896,115
2022-12-30 05:13:00,0,0.3292098538888884,13.002904256184896,0
2022-12-30 05:14:00,0,0.35362109666667463,13.003158569335938,90
2022-12-30 05:15:00,164,0.45617160611109214,13.003158569335938,90
2022-12-30 05:16:00,16,0.36039827222223964,13.003667195638021,58
2022-12-30 05:17:00,107,0.37219691500002083,13.004430135091146,146
2022-12-30 05:18:00,170,0.44293262222221114,13.004430135091146,175
2022-12-30 05:19:00,261,0.4421482922222392,13.004938761393229,177
2022-12-30 05:20:00,91,0.6108289477777539,13.01116943359375,419
2022-12-30 05:21:00,971,0.8074717133333486,13.011678059895834,806
2022-12-30 05:22:00,700,0.709758454999982,13.013203938802084,747
2022-12-30 05:23:00,854,0.6829773383333463,13.013839721679688,672
2022-12-30 05:24:00,724,0.8908931388888973,13.0157470703125,857
2022-12-30 05:25:00,522,0.8509539094444404,13.016255696614584,852
2022-12-30 05:26:00,1280,0.9794703261111062,13.019816080729166,881
2022-12-30 05:27:00,665,0.7571093155555452,13.023122151692709,889
2022-12-30 05:28:00,1072,0.7894080716666627,13.024012247721354,815
2022-12-30 05:29:00,783,0.6717745850000116,13.024393717447916,745
2022-12-30 05:30:00,739,0.8546858605555485,13.021214803059896,875
2022-12-30 05:31:00,978,0.7754037711111373,13.021977742513021,881
2022-12-30 05:32:00,829,0.7611696627777557,13.035964965820312,749
2022-12-30 05:33:00,443,0.6458721033333208,13.022867838541666,545
2022-12-30 05:34:00,554,0.7467081233333298,13.023122151692709,578
2022-12-30 05:35:00,295,0.48412152666668046,13.023503621419271,237
2022-12-30 05:36:00,216,0.4473700011111248,13.023885091145834,217
2022-12-30 05:37:00,243,0.48908294222221754,13.031260172526041,155
2022-12-30 05:38:00,60,0.3783869294444426,13.025283813476562,71
2022-12-30 05:39:00,74,0.38504780888887224,13.025792439778646,72
2022-12-30 05:40:00,69,0.38706751222223246,13.025792439778646,87
2022-12-30 05:41:00,20,0.37594223333333804,13.026046752929688,14
2022-12-30 05:42:00,0,0.3143503633333309,13.026046752929688,0
2022-12-30 05:43:00,15,0.35044271333335236,13.026555379231771,12
2022-12-30 05:44:00,73,0.3940475272222146,13.026555379231771,64
2022-12-30 05:45:00,105,0.3960975333333117,13.026809692382812,100
2022-12-30 05:46:00,59,0.38171956833333337,13.058980305989584,67
2022-12-30 05:47:00,48,0.3637297677777617,13.027572631835938,49
2022-12-30 05:48:00,46,0.3769122466666867,13.027572631835938,47
2022-12-30 05:49:00,154,0.4221151094444369,13.07525634765625,195
2022-12-30 05:50:00,160,0.49971136722222004,13.028462727864584,183
2022-12-30 05:51:00,255,0.39568168666669906,13.028844197591146,170
2022-12-30 05:52:00,85,0.45249552444441105,13.029734293619791,114
2022-12-30 05:53:00,20,0.3738640099999992,13.029734293619791,19
2022-12-30 05:54:00,13,0.32598374444445555,13.029734293619791,13
2022-12-30 05:55:00,87,0.40799112388889897,13.029988606770834,92
2022-12-30 05:56:00,40,0.3629214649999963,13.030497233072916,85
2022-12-30 05:57:00,160,0.4170953983333289,13.030497233072916,205
2022-12-30 05:58:00,291,0.47756496944444393,13.031005859375,227
2022-12-30 05:59:00,102,0.395673493333359,13.031260172526041,172
2022-12-30 06:00:00,561,0.6856116483332958,13.032150268554688,731
2022-12-30 06:01:00,1090,0.8243632711111419,13.032913208007812,878
2022-12-30 06:02:00,487,0.6790572811110785,13.033040364583334,516
2022-12-30 06:03:00,627,0.6462086161111497,13.035074869791666,791
2022-12-30 06:04:00,842,0.7653815677777388,13.036982218424479,843
2022-12-30 06:05:00,950,0.8574846511111249,13.060251871744791,872
2022-12-30 06:06:00,960,0.8678724555555718,13.039398193359375,890
2022-12-30 06:07:00,683,0.8422122561110887,13.040796915690104,884
2022-12-30 06:08:00,922,0.6747757877777852,13.041178385416666,770
2022-12-30 06:09:00,632,0.8198415333333426,13.040796915690104,830
2022-12-30 06:10:00,972,0.7754567138889001,13.041178385416666,767
2022-12-30 06:11:00,651,0.7813801866666381,13.043085734049479,827
2022-12-30 06:12:00,830,0.761506479999999,13.043467203776041,611
2022-12-30 06:13:00,744,0.633793941666675,13.044357299804688,706
2022-12-30 06:14:00,451,0.6499804461111106,13.044865926106771,366
2022-12-30 06:15:00,89,0.46297805166669065,13.045247395833334,154
2022-12-30 06:16:00,296,0.43214506888888754,13.045883178710938,211
2022-12-30 06:17:00,59,0.4497940472221906,13.045883178710938,133
2022-12-30 06:18:00,160,0.38929706944443865,13.046010335286459,126
2022-12-30 06:19:00,74,0.43551706444446836,13.047154744466146,80
2022-12-30 06:20:00,7,0.49975627833333647,13.048299153645834,64
2022-12-30 06:21:00,200,0.41739654166665074,13.048680623372396,180
2022-12-30 06:22:00,239,0.4645284077777963,13.049443562825521,175
2022-12-30 06:23:00,41,0.4063051422222151,13.049443562825521,61
2022-12-30 06:24:00,0,0.30253759500002136,13.049570719401041,0
2022-12-30 06:25:00,0,0.4149545427777607,13.050206502278646,57
2022-12-30 06:26:00,106,0.35749640888886974,13.050206502278646,117
2022-12-30 06:27:00,117,0.4685159666667005,13.050206502278646,144
2022-12-30 06:28:00,168,0.45482699388887543,13.051350911458334,152
2022-12-30 06:29:00,283,0.41150933166665343,13.051605224609375,167
2022-12-30 06:30:00,106,0.4400921256780535,13.051605224609375,139
2022-12-30 06:31:00,0,0.3683324857103896,13.052622477213541,51
2022-12-30 06:32:00,145,0.4505572711111148,13.052622477213541,94
2022-12-30 06:33:00,155,0.3855440088889061,13.052622477213541,126
2022-12-30 06:34:00,166,0.46148423388888515,13.053512573242188,209
2022-12-30 06:35:00,162,0.4694739538888686,13.053512573242188,137
2022-12-30 06:36:00,72,0.3235874061111114,13.053512573242188,85
2022-12-30 06:37:00,43,0.4387213677777721,13.054275512695312,96
2022-12-30 06:38:00,78,0.3636537533333555,13.054275512695312,61
2022-12-30 06:39:00,159,0.41564378722221645,13.054275512695312,262
2022-12-30 06:40:00,750,0.7002602288888701,13.055038452148438,716
2022-12-30 06:41:00,570,0.7849483238889041,13.054275512695312,722
2022-12-30 06:42:00,700,0.5813875966666634,13.054021199544271,544
2022-12-30 06:43:00,800,0.8102738126370602,13.054911295572916,832
2022-12-30 06:44:00,700,0.7314200710580568,13.055674235026041,847
2022-12-30 06:45:00,905,0.8584864699999805,13.0584716796875,884
2022-12-30 06:46:00,795,0.8901633755555515,13.060124715169271,892
2022-12-30 06:47:00,818,0.8092948777777704,13.061904907226562,897
2022-12-30 06:48:00,1157,0.7644643516666841,13.064193725585938,882
2022-12-30 06:49:00,622,0.959897153888897,13.065973917643229,834
2022-12-30 06:50:00,884,0.710365666666664,13.066228230794271,722
2022-12-30 06:51:00,844,0.7988125116666348,13.066736857096354,745
2022-12-30 06:52:00,557,0.5965828338889246,13.068262736002604,479
2022-12-30 06:53:00,321,0.8202903955555345,13.069407145182291,649
2022-12-30 06:54:00,477,0.3798761527777906,13.069534301757812,149
2022-12-30 06:55:00,180,0.40113236333332397,13.069534301757812,143
2022-12-30 06:56:00,51,0.4828177072222199,13.069788614908854,126
2022-12-30 06:57:00,172,0.4661511450000451,13.070424397786459,134
2022-12-30 06:58:00,109,0.41081229277775977,13.070424397786459,209
2022-12-30 06:59:00,288,0.4943430994444182,13.071314493815104,180
2022-12-30 07:00:00,81,0.4222103216667013,13.071314493815104,123
2022-12-30 07:01:00,119,0.4830544405555138,13.071823120117188,63
2022-12-30 07:02:00,20,0.35417241611115613,13.072331746419271,31
2022-12-30 07:03:00,175,0.42018002222218026,13.093185424804688,177
2022-12-30 07:04:00,65,0.3922541294444828,13.072458902994791,47
2022-12-30 07:05:00,18,0.3901848116666113,13.072840372721354,53
2022-12-30 07:06:00,76,0.35956383222226246,13.073094685872396,100
2022-12-30 07:07:00,89,0.3990628111110874,13.073094685872396,32
2022-12-30 07:08:00,177,0.3778331934042544,13.073603312174479,143
2022-12-30 07:09:00,175,0.4476227975397517,13.073857625325521,219
2022-12-30 07:10:00,65,0.49481933464366534,13.07373046875,49
2022-12-30 07:11:00,0,0.32063882155728946,13.073984781901041,2
2022-12-30 07:12:00,116,0.3956174816666665,13.074111938476562,94
2022-12-30 07:13:00,84,0.39886927611115014,13.074111938476562,118
2022-12-30 07:14:00,172,0.48150367055557,13.075129191080729,164
2022-12-30 07:15:00,48,0.40697863833328385,13.076273600260416,42
2022-12-30 07:16:00,0,0.33288966173142964,13.076273600260416,0
2022-12-30 07:17:00,100,0.39552558325553516,13.076273600260416,89
2022-12-30 07:18:00,63,0.43969901055558264,13.076273600260416,118
2022-12-30 07:19:00,162,0.5469904705555312,13.076527913411459,538
2022-12-30 07:20:00,719,0.7324760133333382,13.077545166015625,825
2022-12-30 07:21:00,1058,0.7867373372222156,13.07830810546875,651
2022-12-30 07:22:00,758,0.7010406938888991,13.078816731770834,764
2022-12-30 07:23:00,868,1.0781852327777919,13.086573282877604,740
2022-12-30 07:24:00,566,0.6972956233333131,13.087336222330729,798
2022-12-30 07:25:00,824,0.775201436666685,13.088226318359375,887
2022-12-30 07:26:00,992,0.9025429804465893,13.089116414388021,906
2022-12-30 07:27:00,757,0.7036528257455447,13.091278076171875,875
2022-12-30 07:28:00,1193,0.9175257855555526,13.089116414388021,885
2022-12-30 07:29:00,740,0.7547370527777906,13.088607788085938,856
2022-12-30 07:30:00,550,0.7692999427777951,13.088480631510416,857
2022-12-30 07:31:00,1128,0.7887753533333037,13.088353474934896,701
2022-12-30 07:32:00,649,0.6794602266666693,13.089879353841146,619
2022-12-30 07:33:00,389,0.6540825255555345,13.091278076171875,468
2022-12-30 07:34:00,184,0.49133726833335656,13.091278076171875,123
2022-12-30 07:35:00,0,0.352968663888886,13.091278076171875,28
2022-12-30 07:36:00,124,0.3465850216666884,13.091532389322916,114
2022-12-30 07:37:00,176,0.4995555577777901,13.091532389322916,150
2022-12-30 07:38:00,41,0.39829406055553646,13.091786702473959,68
2022-12-30 07:39:00,19,0.31343487222219185,13.092295328776041,26
2022-12-30 07:40:00,78,0.42341986222222916,13.092295328776041,84
2022-12-30 07:41:00,134,0.44610156944442125,13.092549641927084,165
2022-12-30 07:42:00,288,0.4808351161111406,13.104629516601562,234
2022-12-30 07:43:00,105,0.522810623333372,13.096491495768229,189
2022-12-30 07:44:00,145,0.39260835504268093,13.096745808919271,100
2022-12-30 07:45:00,74,0.38967511645017244,13.097127278645834,40
2022-12-30 07:46:00,45,0.3725402161110954,13.097127278645834,24
2022-12-30 07:47:00,71,0.37928754166668144,13.097381591796875,118
2022-12-30 07:48:00,130,0.4255508305555446,13.097635904947916,189
2022-12-30 07:49:00,173,0.47097021833334596,13.097635904947916,84
2022-12-30 07:50:00,68,0.34115629222220106,13.098017374674479,46
2022-12-30 07:51:00,49,0.4287599875244532,13.098398844401041,129
2022-12-30 07:52:00,206,0.4617491931742597,13.098653157552084,172
2022-12-30 07:53:00,174,0.4316138485730568,13.098907470703125,127
2022-12-30 07:54:00,0,0.3933042716666553,13.098780314127604,13
2022-12-30 07:55:00,0,0.3781182888889134,13.098780314127604,33
2022-12-30 07:56:00,175,0.3669520183332982,13.098780314127604,141
2022-12-30 07:57:00,125,0.43006061666665746,13.099543253580729,179
2022-12-30 07:58:00,94,0.42003110611113287,13.099543253580729,91
2022-12-30 07:59:00,151,0.44220760944445675,13.099797566731771,99
2022-12-30 08:00:00,55,0.3819224011110755,13.100051879882812,64
2022-12-30 08:01:00,32,0.4088729238888947,13.09967041015625,47
2022-12-30 08:02:00,28,0.3409249144444793,13.09967041015625,6
2022-12-30 08:03:00,0,0.4285169044444122,13.1011962890625,52
2022-12-30 08:04:00,124,0.479418747777787,13.101959228515625,198
2022-12-30 08:05:00,205,0.4510017431128423,13.102340698242188,160
2022-12-30 08:06:00,120,0.4626176311940518,13.104248046875,63
2022-12-30 08:07:00,31,0.3863003027777583,13.104502360026041,29
2022-12-30 08:08:00,56,0.387010385555584,13.104756673177084,94
2022-12-30 08:09:00,105,0.3825526894444112,13.104756673177084,85
2022-12-30 08:10:00,139,0.4327968572222416,13.105010986328125,144
2022-12-30 08:11:00,85,0.4512765833333295,13.103993733723959,100
2022-12-30 08:12:00,215,0.4586805094444597,13.103993733723959,202
2022-12-30 08:13:00,128,0.4358551588888481,13.105010986328125,165
2022-12-30 08:14:00,112,0.41563392444446534,13.105010986328125,34
2022-12-30 08:15:00,22,0.36172506111111286,13.105010986328125,57
2022-12-30 08:16:00,80,0.4508715955555607,13.105519612630209,114
2022-12-30 08:17:00,201,0.4032046286725361,13.105646769205729,158
2022-12-30 08:18:00,117,0.42732958628887735,13.105646769205729,74
2022-12-30 08:19:00,0,0.39123688789528654,13.10577392578125,19
2022-12-30 08:20:00,36,0.4126794522222276,13.106282552083334,90
2022-12-30 08:21:00,92,0.34629842252365867,13.106282552083334,36
2022-12-30 08:22:00,192,0.44607278343455753,13.106282552083334,180
2022-12-30 08:23:00,40,0.4169379483333399,13.106791178385416,52
2022-12-30 08:24:00,51,0.4252919016666901,13.107172648111979,90
2022-12-30 08:25:00,69,0.3854683516666708,13.107554117838541,28
2022-12-30 08:26:00,80,0.397170366666665,13.108062744140625,95
2022-12-30 08:27:00,92,0.47044022499998545,13.1072998046875,211
2022-12-30 08:28:00,188,0.3688566594444372,13.107172648111979,50
2022-12-30 08:29:00,12,0.38429256611111545,13.108317057291666,47
2022-12-30 08:30:00,59,0.3997243422222141,13.109334309895834,60
2022-12-30 08:31:00,462,0.5344274105555592,13.109334309895834,511
2022-12-30 08:32:00,969,0.775192165000015,13.109970092773438,821
2022-12-30 08:33:00,498,0.7641328227777598,13.109715779622396,634
2022-12-30 08:34:00,800,0.6791036861111227,13.110097249348959,784
2022-12-30 08:35:00,641,0.9445049233333219,13.112131754557291,764
2022-12-30 08:36:00,658,0.8183519133333069,13.112513224283854,829
2022-12-30 08:37:00,1034,0.7880874133333767,13.113149007161459,895
2022-12-30 08:38:00,1025,0.9107263705555447,13.125101725260416,892
2022-12-30 08:39:00,681,0.7860684349999915,13.115056355794271,812
2022-12-30 08:40:00,761,0.6728024905555685,13.120524088541666,841
2022-12-30 08:41:00,1000,0.9135561361111083,13.115819295247396,856
2022-12-30 08:42:00,650,0.875913347777776,13.116073608398438,858
2022-12-30 08:43:00,750,0.6428977416666726,13.116455078125,571
2022-12-30 08:44:00,620,0.6419876972221851,13.118998209635416,596
2022-12-30 08:45:00,640,0.718325188888937,13.120269775390625,462
2022-12-30 08:46:00,163,0.44569165555553053,13.120651245117188,171
2022-12-30 08:47:00,37,0.4537081138888905,13.120651245117188,56
2022-12-30 08:48:00,0,0.3552329755555661,13.120651245117188,31
2022-12-30 08:49:00,55,0.4364743933333493,13.121159871419271,119
2022-12-30 08:50:00,169,0.4798618155555485,13.121159871419271,148
2022-12-30 08:51:00,123,0.41469721611109533,13.121414184570312,146
2022-12-30 08:52:00,169,0.47217160499997135,13.122177124023438,202
2022-12-30 08:53:00,327,0.47896712944445125,13.122177124023438,235
2022-12-30 08:54:00,289,0.525945743333346,13.122940063476562,235
2022-12-30 08:55:00,80,0.5101777000000298,13.122940063476562,210
2022-12-30 08:56:00,188,0.47633929888888815,13.123703002929688,155
2022-12-30 08:57:00,131,0.436919151111081,13.123703002929688,163
2022-12-30 08:58:00,298,0.5310907377777755,13.123703002929688,168
2022-12-30 08:59:00,31,0.37846220500000527,13.124465942382812,46
2022-12-30 09:00:00,0,0.40742285277780693,13.124847412109375,44
2022-12-30 09:01:00,105,0.3799216491545843,13.156000773111979,72
2022-12-30 09:02:00,15,0.421529414782875,13.125483194986979,6
2022-12-30 09:03:00,0,0.4091586205555586,13.126373291015625,0
2022-12-30 09:04:00,0,0.34600609222223966,13.125991821289062,20
2022-12-30 09:05:00,54,0.45116862888887804,13.125991821289062,76
2022-12-30 09:06:00,146,0.4193425077777609,13.125991821289062,134
2022-12-30 09:07:00,199,0.523425371111096,13.126118977864584,190
2022-12-30 09:08:00,114,0.4379782200000351,13.126118977864584,179
2022-12-30 09:09:00,149,0.562447759444448,13.128153483072916,106
2022-12-30 09:10:00,219,0.4650110161111027,13.128153483072916,152
2022-12-30 09:11:00,29,0.46836994666667425,13.128153483072916,122
2022-12-30 09:12:00,190,0.4280033016666746,13.128916422526041,118
2022-12-30 09:13:00,46,0.45065742888886634,13.128916422526041,131
2022-12-30 09:14:00,229,0.4870439144444718,13.129425048828125,133
2022-12-30 09:15:00,5,0.3769255916666718,13.129806518554688,45
2022-12-30 09:16:00,81,0.527521394444395,13.130442301432291,80
2022-12-30 09:17:00,39,0.3520183411111096,13.131078084309896,14
2022-12-30 09:18:00,0,0.5031081377777961,13.153457641601562,36
2022-12-30 09:19:00,220,0.3836677672222461,13.134129842122396,166
2022-12-30 09:20:00,80,0.5910045144444275,13.134129842122396,208
2022-12-30 09:21:00,224,0.4035646046530647,13.134638468424479,123
2022-12-30 09:22:00,76,0.43266068986203504,13.134892781575521,59
2022-12-30 09:23:00,40,0.4136135222222177,13.134892781575521,44
2022-12-30 09:24:00,200,0.4292187711111082,13.135147094726562,169
2022-12-30 09:25:00,9,0.4107126094444564,13.135274251302084,44
2022-12-30 09:26:00,67,0.4794879477777967,13.135274251302084,57
2022-12-30 09:27:00,30,0.41231958111107286,13.135274251302084,116
2022-12-30 09:28:00,216,0.4913335850000382,13.135782877604166,166
2022-12-30 09:29:00,178,0.4231842005555424,13.135782877604166,182
2022-12-30 09:30:00,117,0.4917487749999812,13.13629150390625,220
2022-12-30 09:31:00,216,0.5742722383333406,13.140360514322916,177
2022-12-30 09:32:00,132,0.4060279783333777,13.138198852539062,43
2022-12-30 09:33:00,176,0.6764657360845213,13.140614827473959,139
2022-12-30 09:34:00,19,0.8453433592562898,13.144683837890625,86
2022-12-30 09:35:00,102,0.4132698355555123,13.144683837890625,152
2022-12-30 09:36:00,198,0.45196824166670996,13.147226969401041,176
2022-12-30 09:37:00,100,0.46624209277777284,13.145065307617188,38
2022-12-30 09:38:00,57,0.4027267944444033,13.145065307617188,46
2022-12-30 09:39:00,3,0.4005714019307956,13.145065307617188,14
2022-12-30 09:40:00,23,0.3786673771359643,13.145573933919271,92
2022-12-30 09:41:00,97,0.3923522614735324,13.146082560221354,27
2022-12-30 09:42:00,0,0.42494954611113495,13.146082560221354,0
2022-12-30 09:43:00,537,0.6119846258465156,13.146591186523438,634
2022-12-30 09:44:00,730,0.7754677568974385,13.147226969401041,863
2022-12-30 09:45:00,592,0.7668240194444328,13.147354125976562,593
2022-12-30 09:46:00,869,0.6839793583333176,13.149007161458334,765
2022-12-30 09:47:00,788,0.9333902516667081,13.149642944335938,850
2022-12-30 09:48:00,729,0.8079514705555527,13.150151570638021,866
2022-12-30 09:49:00,1093,0.8990737172221782,13.152058919270834,903
2022-12-30 09:50:00,830,0.744310245555558,13.152058919270834,877
2022-12-30 09:51:00,806,0.923091765,13.153076171875,813
2022-12-30 09:52:00,753,0.7170273894444613,13.164901733398438,842
2022-12-30 09:53:00,871,0.9168471796318011,13.152949015299479,855
2022-12-30 09:54:00,702,0.8495533276535591,13.153584798177084,856
2022-12-30 09:55:00,883,0.7504378616666448,13.155237833658854,577
2022-12-30 09:56:00,481,0.6921837927777751,13.154474894205729,523
2022-12-30 09:57:00,506,0.6069120783333423,13.155237833658854,414
2022-12-30 09:58:00,159,0.46371894499998234,13.15765380859375,141
2022-12-30 09:59:00,167,0.4241120405556053,13.157780965169271,150
2022-12-30 10:00:00,125,0.5299204955555422,13.15765380859375,206
2022-12-30 10:01:00,180,0.45960993055400867,13.158162434895834,149
2022-12-30 10:02:00,286,0.46924636579296397,13.158289591471354,171
2022-12-30 10:03:00,113,0.4703949350000079,13.158798217773438,158
2022-12-30 10:04:00,30,0.4273685311110853,13.159052530924479,59
2022-12-30 10:05:00,163,0.4342385200000207,13.159052530924479,109
2022-12-30 10:06:00,219,0.44830041333331866,13.159306844075521,200
2022-12-30 10:07:00,88,0.5608378561111257,13.159815470377604,188
2022-12-30 10:08:00,113,0.4286538672222188,13.160069783528646,120
2022-12-30 10:09:00,117,0.44390352555558993,13.161722819010416,161
2022-12-30 10:10:00,270,0.4366058438888684,13.161722819010416,168
2022-12-30 10:11:00,43,0.4580671194444285,13.161977132161459,128
2022-12-30 10:12:00,185,0.5039255822222167,13.162740071614584,150
2022-12-30 10:13:00,72,0.36074464277779345,13.162994384765625,31
2022-12-30 10:14:00,77,0.4359422949999865,13.163248697916666,94
2022-12-30 10:15:00,187,0.5021071222222417,13.16375732421875,134
2022-12-30 10:16:00,60,0.39983761611109814,13.166173299153646,66
2022-12-30 10:17:00,59,0.48405266611110975,13.165156046549479,60
2022-12-30 10:18:00,60,0.3561305883333274,13.164520263671875,59
2022-12-30 10:19:00,57,0.4614750216666468,13.165028889973959,93
2022-12-30 10:20:00,190,0.4385754688889341,13.165156046549479,183
2022-12-30 10:21:00,210,0.5183897861110786,13.165664672851562,170
2022-12-30 10:22:00,0,0.38644900333335075,13.164265950520834,21
2022-12-30 10:23:00,0,0.4390387661110948,13.164265950520834,30
2022-12-30 10:24:00,142,0.44755938500003367,13.164520263671875,122
2022-12-30 10:25:00,76,0.4428046722221919,13.165283203125,170
2022-12-30 10:26:00,277,0.4742492577778042,13.165283203125,189
2022-12-30 10:27:00,205,0.5024964594444251,13.166046142578125,182
2022-12-30 10:28:00,20,0.37927176748768904,13.166046142578125,73
2022-12-30 10:29:00,168,0.5180337765965778,13.166300455729166,176
2022-12-30 10:30:00,169,0.4281001272222637,13.167190551757812,101
2022-12-30 10:31:00,63,0.6056309196515627,13.176981608072916,153
2022-12-30 10:32:00,162,0.44323535894695515,13.177235921223959,133
2022-12-30 10:33:00,238,0.523046269199812,13.173294067382812,169
2022-12-30 10:34:00,139,0.4773646555555426,13.173294067382812,184
2022-12-30 10:35:00,109,0.4923882577777919,13.173802693684896,224
2022-12-30 10:36:00,335,0.5099519594444423,13.174184163411459,229
2022-12-30 10:37:00,142,0.4723314483332944,13.1744384765625,183
2022-12-30 10:38:00,175,0.4834184888888949,13.174947102864584,128
2022-12-30 10:39:00,134,0.437951037777806,13.175074259440104,111
2022-12-30 10:40:00,26,0.41600258777776844,13.175328572591146,23
2022-12-30 10:41:00,0,0.3648235538888874,13.175455729166666,0
2022-12-30 10:42:00,0,0.37892766833332797,13.175710042317709,8
2022-12-30 10:43:00,47,0.4434329666666612,13.175710042317709,145
2022-12-30 10:44:00,370,0.4877007144444671,13.176218668619791,219
2022-12-30 10:45:00,3,0.4478370183333091,13.17596435546875,53
2022-12-30 10:46:00,183,0.46731792777781805,13.17596435546875,185
2022-12-30 10:47:00,126,0.4529100644444068,13.176472981770834,190
2022-12-30 10:48:00,332,0.48180054666668565,13.176472981770834,222
