date,consumerContainerCpm,producerCpuUsage,producerMemoryUsage,recordValue
2022-12-30 10:49:00,80,0.4777679411111219,13.176345825195312,189
2022-12-30 10:50:00,179,0.5056700405555463,13.176600138346354,177
2022-12-30 10:51:00,127,0.4718216494444505,13.176345825195312,93
2022-12-30 10:52:00,53,0.39907947353624085,13.176472981770834,19
2022-12-30 10:53:00,12,0.4139428687092368,13.176854451497396,82
2022-12-30 10:54:00,108,0.41630088055553766,13.177363077799479,38
2022-12-30 10:55:00,548,0.5218234325980321,13.177871704101562,470
2022-12-30 10:56:00,652,0.7956558520686068,13.178253173828125,825
2022-12-30 10:57:00,653,0.8141266094444353,13.178888956705729,588
2022-12-30 10:58:00,546,0.6050236877777909,13.17901611328125,706
2022-12-30 10:59:00,992,0.8814872416666555,13.179779052734375,783
2022-12-30 11:00:00,740,0.7705208438888967,13.179906209309896,807
2022-12-30 11:01:00,840,0.8183923866666811,13.180669148763021,897
2022-12-30 11:02:00,541,0.9129786899999696,13.179524739583334,885
2022-12-30 11:03:00,1221,0.8436628666666794,13.180287679036459,763
2022-12-30 11:04:00,600,0.8018740461110951,13.180669148763021,772
2022-12-30 11:05:00,762,1.0307002988889102,13.182830810546875,892
2022-12-30 11:06:00,796,0.76549258833334,13.183085123697916,879
2022-12-30 11:07:00,1009,0.8582628649999592,13.18359375,719
2022-12-30 11:08:00,788,0.752709637222261,13.183975219726562,667
2022-12-30 11:09:00,305,0.7845726355555233,13.184356689453125,500
2022-12-30 11:10:00,332,0.4408257700000225,13.184356689453125,144
2022-12-30 11:11:00,109,0.49281713333332133,13.1988525390625,126
2022-12-30 11:12:00,158,0.46278520999998635,13.185246785481771,133
2022-12-30 11:13:00,59,0.5073475788889128,13.184865315755209,163
2022-12-30 11:14:00,96,0.4636927666666995,13.185882568359375,63
2022-12-30 11:15:00,73,0.4810816877777471,13.1866455078125,36
2022-12-30 11:16:00,0,0.3966432294444328,13.187154134114584,24
2022-12-30 11:17:00,45,0.40957167888889345,13.187154134114584,101
2022-12-30 11:18:00,148,0.45787937999998957,13.188552856445312,111
2022-12-30 11:19:00,47,0.41630583333332855,13.188552856445312,69
2022-12-30 11:20:00,129,0.39670811555557367,13.188552856445312,109
2022-12-30 11:21:00,158,0.49179602000000006,13.189061482747396,89
2022-12-30 11:22:00,93,0.4765420561111316,13.189442952473959,223
2022-12-30 11:23:00,200,0.5134319322222166,13.189442952473959,179
2022-12-30 11:24:00,119,0.47102921722221763,13.190205891927084,71
2022-12-30 11:25:00,59,0.38920958944443224,13.190205891927084,93
2022-12-30 11:26:00,136,0.46731845166666136,13.190205891927084,136
2022-12-30 11:27:00,126,0.4218271238888999,13.191604614257812,52
2022-12-30 11:28:00,0,0.35427770555555876,13.191604614257812,5
2022-12-30 11:29:00,0,0.3637835188888832,13.191858927408854,16
2022-12-30 11:30:00,36,0.3702320188889037,13.191858927408854,85
2022-12-30 11:31:00,224,0.4994560727777437,13.192621866861979,167
2022-12-30 11:32:00,80,0.4337366622222463,13.192621866861979,161
2022-12-30 11:33:00,184,0.46495118055553847,13.192876180013021,99
2022-12-30 11:34:00,80,0.38474332333335165,13.193384806315104,63
2022-12-30 11:35:00,234,0.47128155333331906,13.193384806315104,210
2022-12-30 11:36:00,59,0.4364443172222347,13.193893432617188,202
2022-12-30 11:37:00,183,0.46084366777778185,13.19427490234375,69
2022-12-30 11:38:00,0,0.4149502377777657,13.194402058919271,8
2022-12-30 11:39:00,0,0.34216219666666986,13.194402058919271,0
2022-12-30 11:40:00,0,0.4011266016666721,13.194910685221354,0
2022-12-30 11:41:00,49,0.33252442166665713,13.195164998372396,42
2022-12-30 11:42:00,151,0.4619436566666953,13.195164998372396,176
2022-12-30 11:43:00,66,0.41682468333331396,13.195673624674479,110
2022-12-30 11:44:00,234,0.4997221055555517,13.196436564127604,194
2022-12-30 11:45:00,87,0.43390675166670506,13.196436564127604,120
2022-12-30 11:46:00,104,0.38416193499993295,13.196690877278646,47
2022-12-30 11:47:00,169,0.44653248500004067,13.19732666015625,180
2022-12-30 11:48:00,84,0.4875896050000013,13.197962443033854,104
2022-12-30 11:49:00,116,0.4578892294444536,13.198598225911459,192
2022-12-30 11:50:00,159,0.42561942222218047,13.1988525390625,85
2022-12-30 11:51:00,49,0.3897877650000067,13.1988525390625,20
2022-12-30 11:52:00,92,0.40140749500001977,13.1988525390625,88
2022-12-30 11:53:00,20,0.40021893166665573,13.199488321940104,27
2022-12-30 11:54:00,18,0.35271677444443283,13.199488321940104,58
2022-12-30 11:55:00,112,0.4366285211111176,13.199488321940104,202
2022-12-30 11:56:00,270,0.5291643361111179,13.200251261393229,232
2022-12-30 11:57:00,168,0.4410381355555791,13.200251261393229,142
2022-12-30 11:58:00,322,0.48450362944442477,13.198471069335938,210
2022-12-30 11:59:00,10,0.4102310083333312,13.198598225911459,52
2022-12-30 12:00:00,12,0.3417149794444501,13.198598225911459,45
2022-12-30 12:01:00,70,0.40640945722221505,13.198598225911459,106
2022-12-30 12:02:00,316,0.5784046249999935,13.200124104817709,206
2022-12-30 12:03:00,75,0.4514958766666963,13.200124104817709,106
2022-12-30 12:04:00,7,0.3359040338888677,13.20037841796875,16
2022-12-30 12:05:00,100,0.44015071666668365,13.200759887695312,128
2022-12-30 12:06:00,106,0.46960095277774555,13.200759887695312,218
2022-12-30 12:07:00,437,0.5347115016666888,13.201014200846354,515
2022-12-30 12:08:00,1162,0.6917264955555424,13.201522827148438,799
2022-12-30 12:09:00,321,0.7383623816666803,13.201777140299479,512
2022-12-30 12:10:00,659,0.6524365590065315,13.202031453450521,671
2022-12-30 12:11:00,612,0.7253772432387618,13.202412923177084,816
2022-12-30 12:12:00,980,0.844134391666671,13.202921549479166,838
2022-12-30 12:13:00,748,0.7298896294235386,13.203175862630209,899
2022-12-30 12:14:00,1239,0.8514163127264429,13.203684488932291,887
2022-12-30 12:15:00,648,0.802221848888899,13.203303019205729,860
2022-12-30 12:16:00,810,0.869693835000002,13.205846150716146,860
2022-12-30 12:17:00,1016,0.8683772916666676,13.206227620442709,858
2022-12-30 12:18:00,567,0.7613437838888456,13.207753499348959,855
2022-12-30 12:19:00,904,0.7099138127778005,13.208897908528646,707
2022-12-30 12:20:00,523,0.6565324856036464,13.209279378255209,648
2022-12-30 12:21:00,693,0.7073600854485763,13.210805257161459,447
2022-12-30 12:22:00,130,0.4765575177777413,13.210932413736979,117
2022-12-30 12:23:00,117,0.41478269166668097,13.211186726888021,118
2022-12-30 12:24:00,30,0.5542139266666545,13.213602701822916,92
2022-12-30 12:25:00,68,0.555846818888881,13.215128580729166,35
2022-12-30 12:26:00,45,0.3736233638889214,13.215382893880209,25
2022-12-30 12:27:00,93,0.35670865111108513,13.215382893880209,84
2022-12-30 12:28:00,150,0.41831357388891394,13.215255737304688,141
2022-12-30 12:29:00,44,0.4423398111111017,13.215764363606771,129
2022-12-30 12:30:00,98,0.36404162222219666,13.216018676757812,39
2022-12-30 12:31:00,0,0.3760494266666747,13.216018676757812,24
2022-12-30 12:32:00,46,0.36440959111113597,13.216018676757812,37
2022-12-30 12:33:00,34,0.37843008333333555,13.216527303059896,90
2022-12-30 12:34:00,220,0.4561922799999883,13.216781616210938,143
2022-12-30 12:35:00,86,0.38472132055551994,13.216781616210938,71
2022-12-30 12:36:00,107,0.46046230166669805,13.217290242513021,172
2022-12-30 12:37:00,207,0.4222408044444453,13.217544555664062,156
2022-12-30 12:38:00,42,0.442470968888876,13.217544555664062,82
2022-12-30 12:39:00,38,0.3748439516666875,13.218053181966146,82
2022-12-30 12:40:00,270,0.4494586549999882,13.218307495117188,204
2022-12-30 12:41:00,150,0.4514916255555413,13.218307495117188,128
2022-12-30 12:42:00,0,0.38821593277781913,13.219451904296875,13
2022-12-30 12:43:00,45,0.3527289966666558,13.219451904296875,34
2022-12-30 12:44:00,55,0.40868451777776554,13.220087687174479,141
2022-12-30 12:45:00,182,0.49977520722222835,13.220087687174479,212
2022-12-30 12:46:00,232,0.4180642133333221,13.220342000325521,193
2022-12-30 12:47:00,286,0.6476806766666717,13.494237263997396,231
2022-12-30 12:48:00,200,0.4651939105555572,13.22784423828125,198
2022-12-30 12:49:00,51,0.3927719509673899,13.231150309244791,64
2022-12-30 12:50:00,74,0.38940270785430037,13.231150309244791,44
2022-12-30 12:51:00,76,0.4436039799999649,13.232167561848959,156
2022-12-30 12:52:00,179,0.44033421944448037,13.232803344726562,145
2022-12-30 12:53:00,97,0.427227053888891,13.232930501302084,54
2022-12-30 12:54:00,88,0.37601052388885764,13.233439127604166,163
2022-12-30 12:55:00,224,0.5070745177778235,13.233693440755209,217
2022-12-30 12:56:00,251,0.47389410722221076,13.234202067057291,170
2022-12-30 12:57:00,24,0.3915519677777802,13.234456380208334,77
2022-12-30 12:58:00,59,0.41148820222218774,13.234456380208334,72
2022-12-30 12:59:00,203,0.4257094694444656,13.234965006510416,140
2022-12-30 13:00:00,20,0.3942018755555586,13.234965006510416,35
2022-12-30 13:01:00,65,0.38634623666669965,13.235219319661459,56
2022-12-30 13:02:00,114,0.39656618693234935,13.235219319661459,103
2022-12-30 13:03:00,66,0.4135881754687756,13.236872355143229,78
2022-12-30 13:04:00,74,0.44645699055555116,13.237126668294271,152
2022-12-30 13:05:00,175,0.457992340555538,13.237126668294271,123
2022-12-30 13:06:00,40,0.3705049422222513,13.237126668294271,22
2022-12-30 13:07:00,0,0.36643967000000227,13.237126668294271,8
2022-12-30 13:08:00,47,0.3979846505555429,13.237253824869791,141
2022-12-30 13:09:00,162,0.438297836666695,13.237380981445312,128
2022-12-30 13:10:00,150,0.4380770011110573,13.237508138020834,71
2022-12-30 13:11:00,1,0.37334753166668905,13.237889607747396,12
2022-12-30 13:12:00,0,0.3504866522222175,13.237889607747396,0
2022-12-30 13:13:00,0,0.3560402950000075,13.237508138020834,1
2022-12-30 13:14:00,58,0.39275630944445084,13.24462890625,48
2022-12-30 13:15:00,173,0.4231708188888837,13.233439127604166,151
2022-12-30 13:16:00,65,0.4230804661110849,13.233566284179688,86
2022-12-30 13:17:00,15,0.38657298722228006,13.233693440755209,60
2022-12-30 13:18:00,59,0.3726355766666087,13.233693440755209,59
2022-12-30 13:19:00,348,0.5739203016666908,13.233820597330729,498
2022-12-30 13:20:00,735,0.7673142488888769,13.234202067057291,814
2022-12-30 13:21:00,745,0.6474917655555462,13.234456380208334,473
2022-12-30 13:22:00,402,0.6024146283333683,13.234583536783854,708
2022-12-30 13:23:00,865,0.8486774016666407,13.237380981445312,891
2022-12-30 13:24:00,1095,0.8505676722222372,13.238143920898438,887
2022-12-30 13:25:00,776,0.9148245955555644,13.240814208984375,898
2022-12-30 13:26:00,1088,0.799711975000024,13.241195678710938,895
2022-12-30 13:27:00,624,0.773001280555516,13.242467244466146,722
2022-12-30 13:28:00,779,0.7182013116666831,13.243738810221354,800
2022-12-30 13:29:00,957,0.8684787200000225,13.244247436523438,856
2022-12-30 13:30:00,833,0.7528808916666208,13.245646158854166,856
2022-12-30 13:31:00,595,0.7924076211111242,13.246281941731771,620
2022-12-30 13:32:00,788,0.6823054827777734,13.246409098307291,644
2022-12-30 13:33:00,308,0.67403545888889,13.247807820638021,373
2022-12-30 13:34:00,132,0.3912809627777847,13.247807820638021,96
2022-12-30 13:35:00,130,0.4730403227777755,13.247807820638021,145
2022-12-30 13:36:00,70,0.35936393277776485,13.248189290364584,59
2022-12-30 13:37:00,17,0.448955563333363,13.248189290364584,87
2022-12-30 13:38:00,283,0.48933843222218654,13.246663411458334,205
2022-12-30 13:39:00,89,0.4663423338888921,13.247299194335938,155
2022-12-30 13:40:00,82,0.43960611666667165,13.247299194335938,137
2022-12-30 13:41:00,265,0.5154822411111266,13.247807820638021,161
2022-12-30 13:42:00,112,0.3739919922222157,13.248062133789062,84
2022-12-30 13:43:00,150,0.5816103033333458,13.25225830078125,141
2022-12-30 13:44:00,118,0.45989299277775014,13.252512613932291,176
2022-12-30 13:45:00,144,0.4724251816666778,13.254038492838541,110
2022-12-30 13:46:00,30,0.41045147777778207,13.254038492838541,26
2022-12-30 13:47:00,148,0.4123546461110865,13.254292805989584,123
2022-12-30 13:48:00,234,0.43826938333334436,13.254801432291666,229
2022-12-30 13:49:00,155,0.45349521666666864,13.254801432291666,176
2022-12-30 13:50:00,33,0.4583820411111282,13.255437215169271,47
2022-12-30 13:51:00,79,0.39256945277777006,13.256200154622396,62
2022-12-30 13:52:00,121,0.4737553100000014,13.256072998046875,167
2022-12-30 13:53:00,99,0.4345474850000149,13.2568359375,159
2022-12-30 13:54:00,138,0.4374134644443946,13.2568359375,139
2022-12-30 13:55:00,255,0.4827313616667084,13.2568359375,155
2022-12-30 13:56:00,41,0.44057604555553737,13.257471720377604,107
2022-12-30 13:57:00,146,0.41365226500002134,13.257471720377604,79
2022-12-30 13:58:00,121,0.4328379944443997,13.257471720377604,128
2022-12-30 13:59:00,118,0.4710483533333824,13.258234659830729,143
2022-12-30 14:00:00,132,0.3956066944444261,13.258234659830729,97
2022-12-30 14:01:00,176,0.5010881266666604,13.25836181640625,165
2022-12-30 14:02:00,74,0.48748809888890166,13.259506225585938,189
2022-12-30 14:03:00,175,0.5320881444444265,13.259506225585938,226
2022-12-30 14:04:00,308,0.44342411666668297,13.2598876953125,224
2022-12-30 14:05:00,135,0.5357734794444329,13.2598876953125,193
2022-12-30 14:06:00,342,0.4719530927777606,13.260142008463541,195
2022-12-30 14:07:00,26,0.459462476666709,13.260650634765625,59
2022-12-30 14:08:00,74,0.3899435899999541,13.260650634765625,136
2022-12-30 14:09:00,102,0.458911018888936,13.260650634765625,91
2022-12-30 14:10:00,102,0.4962793199999915,13.26141357421875,162
2022-12-30 14:11:00,272,0.4901093572222079,13.261540730794271,225
2022-12-30 14:12:00,324,0.48017414222221716,13.262303670247396,231
2022-12-30 14:13:00,137,0.5165091027777812,13.262303670247396,189
2022-12-30 14:14:00,263,0.5337162994444434,13.263066609700521,221
2022-12-30 14:15:00,49,0.41217711444447663,13.263066609700521,140
2022-12-30 14:16:00,118,0.4111499716666522,13.263066609700521,119
2022-12-30 14:17:00,161,0.49618103722221146,13.263066609700521,163
2022-12-30 14:18:00,224,0.48255101944442275,13.263956705729166,131
2022-12-30 14:19:00,8,0.4242730011111462,13.263956705729166,28
2022-12-30 14:20:00,29,0.3750210899999868,13.264083862304688,90
2022-12-30 14:21:00,198,0.45592718111114056,13.26446533203125,117
2022-12-30 14:22:00,73,0.48013695444442167,13.262685139973959,161
2022-12-30 14:23:00,133,0.48894211333333715,13.26446533203125,135
2022-12-30 14:24:00,113,0.4282077769390198,13.26446533203125,78
2022-12-30 14:25:00,54,0.3766955680747248,13.263956705729166,19
2022-12-30 14:26:00,100,0.4162107049999817,13.263956705729166,159
2022-12-30 14:27:00,188,0.5200756511111295,13.264338175455729,120
2022-12-30 14:28:00,62,0.44984140611114115,13.264211018880209,134
2022-12-30 14:29:00,150,0.49792636277775015,13.26446533203125,176
2022-12-30 14:30:00,160,0.4703651744444592,13.264592488606771,177
2022-12-30 14:31:00,179,0.5750903816666804,13.265101114908854,142
2022-12-30 14:32:00,121,0.39782083999998324,13.265609741210938,85
2022-12-30 14:33:00,140,0.48778222777779473,13.265609741210938,122
2022-12-30 14:34:00,189,0.48628877055553704,13.265609741210938,207
2022-12-30 14:35:00,190,0.45415523833333465,13.2659912109375,148
2022-12-30 14:36:00,121,0.5216362627777787,13.2659912109375,145
2022-12-30 14:37:00,163,0.4966261144444514,13.266499837239584,208
2022-12-30 14:38:00,137,0.48778626000000713,13.266626993815104,149
2022-12-30 14:39:00,200,0.4337359566666363,13.265228271484375,169
2022-12-30 14:40:00,247,0.48486019666667185,13.265736897786459,186
2022-12-30 14:41:00,53,0.5079105927777997,13.267008463541666,71
2022-12-30 14:42:00,65,0.4089825444444273,13.266881306966146,49
2022-12-30 14:43:00,35,0.4012689016666589,13.267135620117188,94
2022-12-30 14:44:00,66,0.4059157272222554,13.26751708984375,60
2022-12-30 14:45:00,60,0.439837621666628,13.26751708984375,37
2022-12-30 14:46:00,14,0.3254913761111311,13.26751708984375,47
2022-12-30 14:47:00,189,0.4503150488888726,13.268025716145834,156
2022-12-30 14:48:00,246,0.5254173750000114,13.268025716145834,210
2022-12-30 14:49:00,183,0.4779247077777566,13.268280029296875,179
2022-12-30 14:50:00,127,0.5527111572222528,13.268534342447916,140
2022-12-30 14:51:00,59,0.35924290222223165,13.268534342447916,64
2022-12-30 14:52:00,83,0.4325423144444092,13.268534342447916,78
2022-12-30 14:53:00,162,0.44010397944444124,13.268788655598959,148
2022-12-30 14:54:00,235,0.5095369461111292,13.26904296875,226
2022-12-30 14:55:00,215,0.542257751666663,13.269678751627604,219
2022-12-30 14:56:00,121,0.454384562222256,13.269678751627604,138
2022-12-30 14:57:00,37,0.35659428555552114,13.269678751627604,46
2022-12-30 14:58:00,134,0.5011019638888885,13.270060221354166,120
2022-12-30 14:59:00,176,0.42884039000000485,13.270060221354166,171
2022-12-30 15:00:00,162,0.4597870588888971,13.270187377929688,163
2022-12-30 15:01:00,91,0.4782995227777557,13.27056884765625,124
2022-12-30 15:02:00,56,0.47008991722224086,13.27056884765625,98
2022-12-30 15:03:00,64,0.3776540966666491,13.27056884765625,56
2022-12-30 15:04:00,200,0.48936414333332495,13.270823160807291,168
2022-12-30 15:05:00,40,0.39347017555557945,13.270823160807291,40
2022-12-30 15:06:00,26,0.449221471666653,13.270823160807291,61
2022-12-30 15:07:00,190,0.3903181455555682,13.271077473958334,125
2022-12-30 15:08:00,184,0.4946085533333644,13.271840413411459,204
2022-12-30 15:09:00,65,0.4574130466666462,13.271967569986979,142
2022-12-30 15:10:00,261,0.5071169583333005,13.272603352864584,156
2022-12-30 15:11:00,73,0.4381225694444563,13.271840413411459,94
2022-12-30 15:12:00,101,0.47547477833335156,13.272349039713541,196
2022-12-30 15:13:00,199,0.47593460055553455,13.272476196289062,135
2022-12-30 15:14:00,105,0.4566993038889046,13.271713256835938,73
2022-12-30 15:15:00,96,0.4458942872222198,13.271967569986979,102
2022-12-30 15:16:00,20,0.3722405983333172,13.27362060546875,23
2022-12-30 15:17:00,0,0.4315766361111173,13.274510701497396,5
2022-12-30 15:18:00,31,0.365617795555598,13.281758626302084,95
2022-12-30 15:19:00,155,0.45416410888887215,13.274892171223959,117
2022-12-30 15:20:00,112,0.46934518166665384,13.274383544921875,72
2022-12-30 15:21:00,15,0.42124124777779387,13.274383544921875,59
2022-12-30 15:22:00,187,0.4634664033332885,13.274383544921875,198
2022-12-30 15:23:00,200,0.4956134550000179,13.275019327799479,144
2022-12-30 15:24:00,29,0.4258815027778142,13.275019327799479,75
2022-12-30 15:25:00,51,0.3798350972221935,13.275273640950521,15
2022-12-30 15:26:00,0,0.39448991500001457,13.276036580403646,0
2022-12-30 15:27:00,107,0.39619387000000317,13.275019327799479,88
2022-12-30 15:28:00,222,0.5094146333333546,13.275400797526041,202
2022-12-30 15:29:00,234,0.48033947833330454,13.276545206705729,235
2022-12-30 15:30:00,87,0.49564947388887504,13.276545206705729,115
2022-12-30 15:31:00,108,0.41721415000002554,13.276926676432291,99
2022-12-30 15:32:00,42,0.4448856172221996,13.277180989583334,79
2022-12-30 15:33:00,43,0.42445824388885794,13.276799519856771,60
2022-12-30 15:34:00,104,0.3899053605555815,13.276799519856771,60
2022-12-30 15:35:00,151,0.46219139611114063,13.277943929036459,131
2022-12-30 15:36:00,342,0.590829161111104,13.278325398763021,524
2022-12-30 15:37:00,860,0.7841615594444482,13.278834025065104,831
2022-12-30 15:38:00,597,0.7652649166666631,13.27972412109375,693
2022-12-30 15:39:00,688,0.7911265711110914,13.280232747395834,722
2022-12-30 15:40:00,1143,0.8850313916666627,13.280868530273438,893
2022-12-30 15:41:00,818,0.7619775338889037,13.282394409179688,888
2022-12-30 15:42:00,804,0.8849543711110957,13.284810384114584,895
2022-12-30 15:43:00,723,0.8605955127778012,13.283157348632812,885
2022-12-30 15:44:00,994,0.8225608266666503,13.283920288085938,777
2022-12-30 15:45:00,706,0.7469916288888752,13.284047444661459,760
2022-12-30 15:46:00,929,0.8656610938888951,13.284174601236979,868
2022-12-30 15:47:00,1044,0.7529120811111056,13.284683227539062,847
2022-12-30 15:48:00,654,0.9094792374567549,13.286336263020834,713
2022-12-30 15:49:00,360,0.5938367562679603,13.287862141927084,597
2022-12-30 15:50:00,691,0.8264746805555648,13.288243611653646,546
2022-12-30 15:51:00,209,0.48350291166662557,13.288370768229166,147
2022-12-30 15:52:00,0,0.3414908766666889,13.287989298502604,28
2022-12-30 15:53:00,46,0.42400823430185636,13.288370768229166,59
2022-12-30 15:54:00,105,0.4295366347268839,13.288370768229166,58
2022-12-30 15:55:00,88,0.3870844377777556,13.289133707682291,82
2022-12-30 15:56:00,61,0.4584248572222312,13.289133707682291,115
2022-12-30 15:57:00,86,0.42570553388887644,13.289133707682291,118
2022-12-30 15:58:00,214,0.4553646827777887,13.289388020833334,157
2022-12-30 15:59:00,157,0.5126925450000247,13.290023803710938,210
2022-12-30 16:00:00,173,0.5238560272221725,13.291295369466146,180
2022-12-30 16:01:00,170,0.4753962027777763,13.291549682617188,193
2022-12-30 16:02:00,308,0.5197510227778127,13.291803995768229,198
2022-12-30 16:03:00,150,0.3924718855555575,13.292058308919271,142
2022-12-30 16:04:00,61,0.5295257050000007,13.293202718098959,158
2022-12-30 16:05:00,181,0.4788237672222016,13.293202718098959,122
2022-12-30 16:06:00,116,0.4471942433333551,13.293584187825521,118
2022-12-30 16:07:00,84,0.45053297166665135,13.293838500976562,105
2022-12-30 16:08:00,99,0.3788314255555431,13.293329874674479,78
2022-12-30 16:09:00,101,0.4628918844444266,13.292312622070312,112
2022-12-30 16:10:00,116,0.4449633966667142,13.294092814127604,97
2022-12-30 16:11:00,48,0.4235429872222261,13.294092814127604,35
2022-12-30 16:12:00,96,0.40014975666663427,13.294347127278646,84
2022-12-30 16:13:00,33,0.3918944588889101,13.294601440429688,44
2022-12-30 16:14:00,147,0.460672788333309,13.295237223307291,127
2022-12-30 16:15:00,10,0.4044109816666719,13.295237223307291,34
2022-12-30 16:16:00,59,0.46520921166669876,13.295491536458334,51
2022-12-30 16:17:00,51,0.5112578827777586,13.298416137695312,51
2022-12-30 16:18:00,0,0.3722506161111028,13.298416137695312,9
2022-12-30 16:19:00,17,0.5342815499999966,13.299560546875,16
2022-12-30 16:20:00,103,0.44827266666670895,13.299814860026041,86
2022-12-30 16:21:00,0,0.3847314644443776,13.299942016601562,32
2022-12-30 16:22:00,44,0.41908408000002356,13.300450642903646,87
2022-12-30 16:23:00,76,0.6198269361111228,13.306045532226562,19
2022-12-30 16:24:00,0,0.3459002005555413,13.306299845377604,18
2022-12-30 16:25:00,151,0.5366092316666974,13.306808471679688,143
2022-12-30 16:26:00,79,0.4429699405555236,13.306808471679688,131
2022-12-30 16:27:00,170,0.4022691138888806,13.307444254557291,160
2022-12-30 16:28:00,97,0.4429604344444253,13.307952880859375,86
2022-12-30 16:29:00,212,0.4263197227777798,13.307952880859375,147
2022-12-30 16:30:00,11,0.402159997222245,13.308207194010416,35
2022-12-30 16:31:00,0,0.40223154333334477,13.308461507161459,7
2022-12-30 16:32:00,45,0.4215971838888777,13.308588663736979,140
2022-12-30 16:33:00,188,0.4453322688888761,13.3087158203125,81
2022-12-30 16:34:00,7,0.4060948266666742,13.308334350585938,12
2022-12-30 16:35:00,0,0.3617975922222804,13.305918375651041,5
2022-12-30 16:36:00,85,0.520287779117745,13.306681315104166,185
2022-12-30 16:37:00,212,0.44353294489896244,13.307444254557291,97
2022-12-30 16:38:00,3,0.4421648838889307,13.307444254557291,13
2022-12-30 16:39:00,12,0.39284860499997704,13.305918375651041,47
2022-12-30 16:40:00,48,0.3516072405555961,13.305918375651041,13
2022-12-30 16:41:00,125,0.47026496777770416,13.306808471679688,183
2022-12-30 16:42:00,125,0.4117355938889015,13.306935628255209,102
2022-12-30 16:43:00,135,0.4015672116667209,13.306935628255209,103
2022-12-30 16:44:00,140,0.5244956450000081,13.53302001953125,118
2022-12-30 16:45:00,48,0.48835896555551184,13.312021891276041,202
